City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
276,cidreira,-30.1811,-50.2056,22.86,93,73,2.38,BR,1679362946
277,burgos,42.3394,-3.7079,3.23,75,0,0.0,ES,1679363078
278,alyangula,-13.8483,136.4192,28.76,75,100,4.64,AU,1679363079
279,nueva germania,-23.9,-56.5667,22.72,86,19,1.65,PY,1679363080
280,monte carmelo,-18.7247,-47.4986,18.64,88,84,1.59,BR,1679363080
281,ongole,15.5,80.05,26.48,79,14,3.19,IN,1679363081
282,sibolga,1.7427,98.7792,24.44,89,100,1.26,ID,1679363082
283,nyurba,63.2842,118.3319,-26.59,92,62,2.12,RU,1679363083
284,luderitz,-26.6481,15.1594,15.26,78,0,3.15,NA,1679363084
285,ribeira do pombal,-10.8344,-38.5358,22.51,91,97,1.37,BR,1679363084
286,marienburg,54.0359,19.0266,7.69,87,100,3.39,PL,1679363085
287,nantucket,41.2835,-70.0995,4.03,74,0,7.2,US,1679363086
288,taraza,7.5836,-75.4007,25.16,89,100,1.07,CO,1679363086
289,omsukchan,62.5333,155.8,-21.66,80,41,2.08,RU,1679362944
290,zemio,5.0314,25.1361,19.95,81,100,1.58,CF,1679363087
291,lewisburg,35.4492,-86.7889,5.44,58,0,0.0,US,1679362790
292,roebourne,-20.7833,117.1333,33.44,49,4,2.81,AU,1679363088
293,sterling,39.0062,-77.4286,7.3,41,0,2.24,US,1679363089
294,port hedland,-20.3167,118.5667,33.03,66,13,2.57,AU,1679362528
295,pakxe,15.1167,105.7833,27.08,69,20,2.06,LA,1679363090
296,saint-joseph,-21.3667,55.6167,23.59,85,100,2.66,RE,1679362947
297,bukama,-9.2,25.85,19.72,99,100,0.63,CD,1679363091
298,general roca,-39.0333,-67.5833,19.23,30,69,7.72,AR,1679362946
299,tubajon,10.3317,125.5619,26.79,70,81,2.87,PH,1679363091
300,newport,51.5877,-2.9984,10.25,94,100,6.83,GB,1679362981
301,carnarvon,-24.8667,113.6333,25.53,66,6,8.05,AU,1679362944
302,avera,33.194,-82.5271,5.73,46,100,2.65,US,1679363093
303,evensk,61.95,159.2333,-15.33,65,10,3.29,RU,1679363097
304,tuatapere,-46.1333,167.6833,10.43,68,89,5.87,NZ,1679362946
305,san matias,-16.3667,-58.4,21.94,99,100,2.16,BO,1679363098
306,opuwo,-18.0607,13.84,18.54,46,64,1.23,NA,1679363099
307,mount isa,-20.7333,139.5,31.87,45,40,6.17,AU,1679363099
308,oriximina,-1.7656,-55.8661,25.06,84,100,1.55,BR,1679363100
309,praia da vitoria,38.7333,-27.0667,15.98,88,20,4.3,PT,1679362949
310,algiers,36.7525,3.042,7.9,93,20,2.06,DZ,1679363005
311,baicheng,45.6167,122.8167,12.37,20,43,3.1,CN,1679363103
312,ulladulla,-35.35,150.4667,19.32,60,100,3.37,AU,1679363102
313,lethem,3.3803,-59.7968,26.7,58,57,6.32,GY,1679363106
314,port lincoln,-34.7333,135.8667,21.34,62,0,3.68,AU,1679362944
315,lloydminster,53.2835,-110.0016,-6.88,79,75,6.69,CA,1679363107
316,boddam,57.4667,-1.7833,7.21,97,100,7.53,GB,1679363109
317,bilibino,68.0546,166.4372,-23.1,89,98,2.26,RU,1679362949
318,nosy varika,-20.5833,48.5333,22.93,92,100,1.79,MG,1679363110
319,auka,14.9333,-83.8333,23.35,88,6,1.71,HN,1679363112
320,faanui,-16.4833,-151.75,27.92,72,7,5.76,PF,1679362947
321,lata,40.1629,-8.3327,9.95,94,100,1.12,PT,1679362914
322,buala,-8.145,159.5921,28.79,74,98,4.41,SB,1679362945
323,fare,-16.7,-151.0167,27.64,74,89,6.0,PF,1679363115
324,ubinskoye,55.3068,79.6802,-12.82,95,97,3.83,RU,1679363116
325,bundaberg,-24.85,152.35,30.68,59,6,2.68,AU,1679362947
326,hun,29.1268,15.9477,21.59,18,100,6.91,LY,1679363118
327,grand gaube,-20.0064,57.6608,24.1,81,68,1.34,MU,1679362944
328,afrikanda,67.4429,32.7828,-17.57,99,61,1.77,RU,1679363120
329,camana,-16.6228,-72.7111,23.56,83,60,2.27,PE,1679363121
330,lompoc,34.6391,-120.4579,13.34,81,20,1.54,US,1679362944
331,sola,-13.8833,167.55,28.09,68,50,0.22,VU,1679362948
332,kavaratti,10.5669,72.642,27.81,54,37,3.56,IN,1679362944
333,srandakan,-7.9386,110.2506,28.23,74,100,1.61,ID,1679363123
334,khatanga,71.9667,102.5,-28.05,90,100,2.07,RU,1679362945
335,chabahar,25.2919,60.643,22.83,76,5,3.32,IR,1679363125
336,kamenka,51.3223,42.7678,4.98,70,92,3.01,RU,1679363126
337,gat,31.61,34.7642,13.55,84,46,1.9,IL,1679362944
338,khandyga,62.6667,135.6,-26.23,92,100,2.0,RU,1679362945
339,lagoa,39.05,-27.9833,15.71,81,93,6.27,PT,1679362945
340,senador jose porfirio,-2.5908,-51.9542,22.95,94,100,2.54,BR,1679363128
341,santa isabel do rio negro,-0.4139,-65.0192,24.64,76,99,0.49,BR,1679363129
342,beyneu,45.3167,55.2,4.4,67,0,4.87,KZ,1679362944
343,marzuq,14.4,46.4667,22.46,43,11,1.33,YE,1679363130
344,zhezkazgan,47.8043,67.7144,-8.01,86,0,5.0,KZ,1679363131
345,abeche,13.8292,20.8324,25.44,14,63,4.86,TD,1679363132
346,priiskovyy,51.9333,116.6333,-1.99,88,94,1.32,RU,1679363133
347,khorixas,-20.3667,14.9667,17.92,50,25,1.83,NA,1679362947
348,ponta delgada,37.7333,-25.6667,15.4,82,40,3.09,PT,1679362948
349,aitape,-3.1374,142.3475,29.62,70,98,3.05,PG,1679363135
350,los llanos de aridane,28.6585,-17.9182,16.86,79,100,6.69,ES,1679362946
351,merauke,-8.4667,140.3333,28.3,71,96,2.97,ID,1679363137
352,pacific grove,36.6177,-121.9166,12.34,71,100,2.06,US,1679363137
353,kamuli,0.9472,33.1197,16.79,99,100,0.28,UG,1679363139
354,columbus,39.9612,-82.9988,6.29,46,20,3.6,US,1679363014
355,cabedelo,-6.9811,-34.8339,26.37,83,60,2.26,BR,1679362949
356,fort nelson,58.8053,-122.7002,5.77,42,0,3.6,CA,1679363144
357,imeni poliny osipenko,52.4201,136.4853,0.84,97,95,3.52,RU,1679363144
358,leshukonskoye,64.8989,45.7622,-1.41,90,100,3.58,RU,1679363145
359,grootfontein,-19.5667,18.1167,19.76,60,88,1.54,NA,1679363146
360,lasa,46.6166,10.7002,4.83,68,34,1.32,IT,1679363146
361,petropavlovsk-kamchatskiy,53.0452,158.6483,-1.67,43,20,7.0,RU,1679362944
362,esna,25.2934,32.554,14.01,41,0,3.85,EG,1679363147
363,yangjiang,21.85,111.9667,24.02,81,100,4.25,CN,1679362629
364,big spring,32.2504,-101.4787,10.69,68,0,10.29,US,1679363148
365,pangai,-19.8,-174.35,28.06,74,75,3.6,TO,1679363149
366,whitefish,48.4111,-114.3376,4.86,45,0,6.69,US,1679362868
367,garowe,8.4054,48.4845,24.99,77,72,6.33,SO,1679363150
368,jaen,38.0,-3.5,11.76,56,47,0.66,ES,1679363151
369,brae,60.3964,-1.353,5.27,95,100,10.15,GB,1679363151
370,antofagasta,-23.65,-70.4,21.6,81,14,0.12,CL,1679362729
371,sinop,41.7711,34.8709,2.66,88,6,1.12,TR,1679363153
372,chapais,49.7834,-74.8492,-12.12,98,77,1.65,CA,1679362943
373,buta,2.7858,24.73,19.2,96,100,0.43,CD,1679363154
374,la huacana,18.9667,-101.8167,24.51,30,0,1.84,MX,1679363154
375,portland,45.5234,-122.6762,9.99,87,100,4.63,US,1679362994
376,morro bay,35.3658,-120.8499,13.49,85,100,1.79,US,1679363156
377,shakawe,-18.3667,21.85,19.1,79,15,1.79,BW,1679363156
378,isangel,-19.55,169.2667,28.09,73,68,7.38,VU,1679363157
379,adrar,20.5022,-10.0711,20.73,15,0,4.43,MR,1679362947
380,pangody,65.85,74.4859,-10.47,95,100,5.02,RU,1679363158
381,salta,-24.7859,-65.4117,24.33,76,75,3.09,AR,1679363159
382,biak,-0.9131,122.8766,26.48,79,100,1.03,ID,1679363159
383,zinder,13.8072,8.9881,26.8,39,100,4.63,NE,1679363160
384,calabozo,8.9242,-67.4293,28.88,44,4,5.02,VE,1679363161
385,ust-nera,64.5667,143.2,-20.51,83,97,3.45,RU,1679363162
386,puerto escondido,15.85,-97.0667,27.46,74,40,1.54,MX,1679362946
387,sorland,67.667,12.6934,0.92,68,100,10.27,NO,1679363163
388,makakilo city,21.3469,-158.0858,27.18,66,0,7.2,US,1679363165
389,coahuayana,18.7333,-103.6833,22.32,68,0,0.47,MX,1679363166
390,port moresby,-9.4431,147.1797,31.68,58,20,2.06,PG,1679362930
391,kieta,-6.2167,155.6333,29.84,61,17,3.84,PG,1679362947
392,valle de allende,26.9333,-105.4,17.44,31,41,3.55,MX,1679363169
393,sindor,62.8629,51.8905,0.03,94,100,5.0,RU,1679363169
394,killybegs,54.6333,-8.45,8.98,94,100,4.49,IE,1679362946
395,buchanan,5.8808,-10.0467,25.94,86,53,3.15,LR,1679363171
396,pochutla,15.7432,-96.4661,24.63,67,5,1.87,MX,1679363172
397,puerto vallarta,20.6204,-105.2307,24.95,69,20,3.6,MX,1679363173
398,mandalgovi,45.7625,106.2708,-7.65,60,96,11.5,MN,1679362949
399,cariamanga,-4.3333,-79.55,10.93,97,50,0.75,EC,1679363174
400,bosaso,11.2842,49.1816,27.83,72,9,2.16,SO,1679363175
401,pangani,-5.4333,38.9667,23.46,88,87,3.82,TZ,1679363176
402,nayoro,44.3506,142.4578,8.76,55,99,2.58,JP,1679363177
403,namibe,-15.1961,12.1522,22.79,72,100,2.63,AO,1679362946
404,taksimo,56.3444,114.8794,-10.98,59,100,2.8,RU,1679362992
405,yaan,7.3833,8.5667,27.62,64,92,4.57,NG,1679363178
406,hutang,31.5333,119.4833,12.76,95,100,2.59,CN,1679363179
407,kaitangata,-46.2817,169.8464,9.74,72,100,7.82,NZ,1679362946
408,trelew,-43.249,-65.3051,14.63,57,100,4.18,AR,1679363180
409,tazovskiy,67.4667,78.7,-13.12,94,100,4.17,RU,1679363181
410,conde,-7.2597,-34.9075,25.7,89,0,1.03,BR,1679362949
411,muroran,42.3172,140.9881,6.96,76,1,0.72,JP,1679363024
412,waingapu,-9.6567,120.2641,28.99,72,43,3.63,ID,1679362948
413,dwarka,22.2394,68.9678,24.22,73,0,2.8,IN,1679363183
414,mangai,-4.05,19.5333,20.55,100,100,1.31,CD,1679362949
415,novaya ladoga,60.1025,32.3019,1.47,99,100,1.94,RU,1679363185
416,krasnorechenskiy,44.6265,135.3532,9.76,43,8,1.09,RU,1679363186
417,bahia blanca,-38.7196,-62.2724,20.46,78,91,1.79,AR,1679363187
418,cayenne,4.9333,-52.3333,24.02,88,75,1.03,GF,1679363188
419,rusape,-18.5278,32.1284,11.63,94,11,0.34,ZW,1679363189
420,margate,51.3813,1.3862,9.27,90,100,1.79,GB,1679363189
421,azoyu,16.7167,-98.7333,23.44,72,64,0.36,MX,1679363190
422,rabaul,-4.1967,152.1721,28.35,64,7,2.73,PG,1679362944
423,macusani,-14.0833,-70.4333,1.99,92,100,0.49,PE,1679363192
424,gaoyou,32.7858,119.4278,13.07,86,100,2.56,CN,1679363193
425,thaba-tseka,-29.522,28.6084,11.56,71,100,1.19,LS,1679363193
426,caravelas,-17.7125,-39.2481,23.9,91,60,2.62,BR,1679362944
427,vestmannaeyjar,63.4427,-20.2734,1.01,67,100,10.68,IS,1679362946
428,minas de barroteran,27.6333,-101.2833,12.3,74,24,6.0,MX,1679363195
429,okha,53.5739,142.9478,0.66,98,100,2.77,RU,1679362945
430,lugovoy,42.9472,72.7644,2.06,63,21,0.95,KZ,1679363197
431,san quintin,30.4833,-115.95,14.85,82,77,6.18,MX,1679363198
432,mantua,45.1667,10.7833,8.58,75,12,2.39,IT,1679362946
433,ekhabi,53.5102,142.9671,0.76,99,100,2.82,RU,1679363199
434,larap,14.299,122.6504,28.01,59,49,2.69,PH,1679363200
435,ennis,52.8436,-8.9864,8.96,93,75,3.09,IE,1679362951
436,seoul,37.5683,126.9778,12.78,30,0,2.06,KR,1679362800
437,thunder bay,48.4001,-89.3168,-7.01,49,20,4.12,CA,1679363127
438,hobyo,5.3505,48.5268,27.82,75,97,5.74,SO,1679363202
439,byron bay,-28.65,153.6167,25.39,64,100,4.18,AU,1679363133
440,itarema,-2.9248,-39.9167,23.3,94,100,2.07,BR,1679362945
441,ovalle,-30.5983,-71.2003,21.82,70,0,1.3,CL,1679362753
442,henties bay,-22.116,14.2845,16.41,87,0,2.89,NA,1679362944
443,kembe,4.6228,21.8865,20.05,83,97,0.66,CF,1679363204
444,serowe,-22.3833,26.7167,16.13,76,0,3.21,BW,1679363205
445,langsa,4.4683,97.9683,27.43,79,100,0.12,ID,1679363205
446,sulya,12.5667,75.3833,21.14,63,4,0.98,IN,1679363207
447,svetlyy,54.675,20.1347,5.03,94,100,4.87,RU,1679363208
448,korla,41.7597,86.1469,5.75,43,88,2.35,CN,1679362948
449,anloga,5.7947,0.8973,28.0,74,73,5.57,GH,1679363209
450,luchegorsk,46.4764,134.2569,6.95,51,6,2.88,RU,1679363210
451,lazaro cardenas,17.9583,-102.2,24.41,64,0,3.1,MX,1679362829
452,san luis,-33.295,-66.3356,18.89,89,42,5.48,AR,1679363211
453,mackenzie,55.2999,-123.1698,8.12,31,0,2.06,CA,1679363142
454,vaasa,63.096,21.6158,-2.75,88,0,2.68,FI,1679363212
455,pundaguitan,6.3711,126.1689,27.49,76,72,5.19,PH,1679363212
456,skjervoy,70.0311,20.9714,-4.0,66,100,1.03,NO,1679363213
457,babu,24.4167,111.5167,24.54,70,100,2.55,CN,1679363214
458,tsuruoka,38.7217,139.8217,16.02,39,40,2.57,JP,1679363214
459,kormilovka,55.0026,74.1028,-16.16,91,88,2.93,RU,1679363215
460,tabuk,17.4189,121.4443,27.89,60,3,2.83,PH,1679363215
461,thabazimbi,-24.5917,27.4116,20.67,72,0,1.68,ZA,1679363216
462,west bay,19.3667,-81.4167,25.04,84,75,3.09,KY,1679363006
463,morehead,37.2711,-87.1764,4.88,58,0,0.0,US,1679363217
464,vostok,46.4856,135.8833,7.57,60,28,1.21,RU,1679363218
465,manati,18.4275,-66.4921,25.38,84,0,3.35,PR,1679363218
466,baltay,52.4652,46.6308,2.49,80,9,2.85,RU,1679363219
467,cam ranh,11.9214,109.1591,27.98,69,0,0.51,VN,1679363220
468,banfora,10.6333,-4.7667,29.64,34,95,1.99,BF,1679363220
469,chumikan,54.7183,135.315,-3.01,94,97,3.37,RU,1679362946
470,havoysund,70.9963,24.6622,-2.87,69,100,1.92,NO,1679362948
471,naze,28.3667,129.4833,19.51,78,100,6.8,JP,1679363222
472,otradnoye,59.7775,30.8181,4.03,100,100,0.73,RU,1679363223
473,slavonice,48.9975,15.3515,7.57,87,89,3.71,CZ,1679363223
474,hella,67.2,14.4333,0.03,83,40,13.89,NO,1679363224
475,bubaque,11.2833,-15.8333,24.8,71,0,5.22,GW,1679363225
476,farsund,58.0948,6.8047,2.75,75,99,1.65,NO,1679363226
477,natal,-5.795,-35.2094,25.36,88,20,1.54,BR,1679363227
478,hambantota,6.1241,81.1185,23.19,100,40,1.03,LK,1679362945
479,finnsnes,69.2296,17.9811,-3.66,96,71,1.55,NO,1679363228
480,progreso,21.2833,-89.6667,22.28,67,91,5.73,MX,1679363230
481,jacqueville,5.2052,-4.4146,26.86,85,72,5.7,CI,1679363231
482,sierra vista,31.5545,-110.3037,16.48,41,100,11.83,US,1679363232
483,moree,-29.4667,149.85,26.68,53,100,3.18,AU,1679362943
484,maarianhamina,60.0973,19.9348,-1.08,100,100,1.03,AX,1679363235
485,naryan-mar,67.6713,53.087,-3.12,83,94,9.43,RU,1679363236
486,laurel,39.0993,-76.8483,7.26,48,0,3.09,US,1679363134
487,kesan,40.8558,26.6303,7.74,79,79,1.21,TR,1679363238
488,pingliang,35.5392,106.6861,13.44,30,2,3.56,CN,1679363238
489,sur,22.5667,59.5289,24.9,65,30,2.39,OM,1679362946
490,boende,-0.2167,20.8667,19.78,99,100,0.39,CD,1679363240
491,rome,34.257,-85.1647,7.23,58,0,0.0,US,1679363148
492,zaragoza,41.6561,-0.8773,11.59,47,0,2.24,ES,1679363058
493,broken hill,-31.95,141.4333,28.31,30,51,3.78,AU,1679363243
494,yerofey pavlovich,53.9667,121.9667,0.48,89,100,0.47,RU,1679363244
495,filadelfia,39.9523,-75.1638,7.28,45,0,3.6,US,1679362966
496,kupino,54.3663,77.2981,-15.8,91,99,3.38,RU,1679363245
497,jackson,42.4165,-122.8345,11.93,40,0,2.57,US,1679363243
498,williamsburg,37.2707,-76.7075,4.0,70,0,0.45,US,1679363247
499,tessalit,20.1986,1.0114,19.71,26,0,4.2,ML,1679363247
500,elizabeth city,36.2946,-76.2511,3.34,75,0,2.57,US,1679363220
501,batetskiy,58.6461,30.3027,1.77,99,100,2.79,RU,1679363249
502,tengelic,46.5288,18.7112,9.04,84,37,3.02,HU,1679363251
503,redmond,47.674,-122.1215,12.25,81,100,0.45,US,1679363142
504,yining,29.0361,114.5636,13.91,97,100,0.25,CN,1679362791
505,arman,59.7,150.1667,-11.5,62,0,1.48,RU,1679363252
506,lahaina,20.8783,-156.6825,29.0,76,100,4.89,US,1679363255
507,maceio,-9.6658,-35.7353,24.69,94,75,1.54,BR,1679362946
508,road town,18.4167,-64.6167,26.05,78,40,4.12,VG,1679363180
509,okhotsk,59.3833,143.3,-14.2,66,97,7.39,RU,1679362948
510,soe,-9.8607,124.284,25.64,62,98,1.77,ID,1679363257
511,tuy hoa,13.0833,109.3,27.62,65,12,1.44,VN,1679363258
512,san patricio,28.017,-97.5169,18.92,84,100,4.82,US,1679362945
513,pangoa,-12.1167,-73.0,19.87,93,100,0.85,PE,1679363259
514,alibunar,45.0808,20.9658,10.45,81,100,2.61,RS,1679363260
515,hami,42.8,93.45,3.61,27,0,7.94,CN,1679362948
516,moose factory,51.2585,-80.6094,-14.01,72,100,2.57,CA,1679363261
517,tual,-5.6667,132.75,28.36,72,100,1.07,ID,1679363246
518,linxia,35.6003,103.2064,8.67,26,100,2.92,CN,1679362947
519,singkang,2.1006,102.7994,26.57,83,100,1.08,MY,1679363263
520,namatanai,-3.6667,152.4333,29.77,52,14,2.54,PG,1679362944
521,tooele,40.5308,-112.2983,4.51,59,40,2.06,US,1679363143
522,kapuskasing,49.4169,-82.4331,-13.95,72,20,4.63,CA,1679363265
523,khani,41.9563,42.9566,3.76,99,100,1.11,GE,1679362948
524,anadyr,64.75,177.4833,-6.72,92,75,12.0,RU,1679363246
525,rocky mountain house,52.3668,-114.9188,2.06,41,100,3.09,CA,1679363143
526,pouembout,-21.1333,164.9,29.16,53,0,4.21,NC,1679363266
527,lashio,22.9333,97.75,22.84,42,100,0.69,MM,1679363246
528,palana,59.1167,159.9667,-11.7,93,100,8.17,RU,1679363268
529,navrongo,10.8956,-1.0921,29.2,46,48,3.47,GH,1679363268
530,maluso,6.543,121.8753,29.05,70,67,0.43,PH,1679363269
531,rio gallegos,-51.6226,-69.2181,10.03,62,0,12.35,AR,1679362948
532,terekli-mekteb,44.1671,45.8698,9.34,56,97,2.17,RU,1679363270
533,komsomolets,53.7453,62.0708,-10.57,90,69,2.82,KZ,1679363270
534,ponca city,36.707,-97.0856,9.98,61,100,8.23,US,1679363271
535,lanark,55.6737,-3.7817,10.33,95,100,6.1,GB,1679363272
536,banyo,6.75,11.8167,19.92,81,100,0.27,CM,1679363272
537,kununurra,-15.7667,128.7333,31.99,58,98,4.63,AU,1679362944
538,darhan,49.4867,105.9228,-12.19,86,100,9.26,MN,1679363273
539,sao jose da coroa grande,-8.8978,-35.1478,25.65,80,98,0.75,BR,1679363274
540,humaita,-7.5061,-63.0208,22.57,98,100,1.03,BR,1679363274
541,sorong,-0.8833,131.25,28.88,72,12,1.66,ID,1679362949
542,virtsu,58.5716,23.5115,2.77,94,100,5.97,EE,1679363276
543,azad shahr,34.7909,48.5707,2.27,75,40,1.03,IR,1679363276
544,booue,-0.0921,11.9385,22.31,94,73,0.39,GA,1679363277
545,flinders,-34.5833,150.8552,21.14,80,100,0.89,AU,1679362948
546,mayo,38.8876,-76.5119,7.23,67,0,2.06,US,1679363247
547,yomou,7.5603,-9.2653,21.68,97,39,1.99,GN,1679363279
548,forbes,-33.3833,148.0167,28.84,43,100,6.09,AU,1679362947
549,san felipe,10.3399,-68.7425,21.84,92,94,2.84,VE,1679363280
550,arlit,18.7369,7.3853,24.38,48,0,4.8,NE,1679363280
551,altus,34.6381,-99.334,12.73,62,0,10.29,US,1679363281
552,raudeberg,61.9875,5.1352,2.37,73,100,2.22,NO,1679363282
553,beringovskiy,63.05,179.3167,-8.57,81,100,14.14,RU,1679362944
